road_type,time_of_day,day_of_week,historical_avg_speed,weather_condition,distance_km,actual_speed
2.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00,3.806841450376472125e+01,0.000000000000000000e+00,5.820334477324168532e+00,2.814358948219113188e+01
3.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,2.416134232976766327e+01,0.000000000000000000e+00,2.669537702933585166e+00,1.355490760276892459e+01
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.556144225915409862e+01,0.000000000000000000e+00,9.651865651458733097e-01,3.476947540997582564e+01
1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,5.254365980177694695e+01,0.000000000000000000e+00,6.935585541687078859e+00,5.168608875288511229e+01
1.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00,5.263085325369252843e+01,0.000000000000000000e+00,2.852732285524269606e+00,4.571330331141194137e+01
2.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,3.997103220177629623e+01,0.000000000000000000e+00,1.967850611961989182e+00,3.939050003112760123e+01
2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.526143978127380763e+01,1.000000000000000000e+00,4.370463667707328526e+00,2.435254185329777954e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,4.122967754688479403e+01,0.000000000000000000e+00,7.326703994618354976e+00,3.114488635221878710e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,3.254522396397162964e+01,0.000000000000000000e+00,8.265993338253150302e-01,3.338116673132196155e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,4.158143289182591218e+01,0.000000000000000000e+00,6.243530660231657592e+00,3.890302051691516994e+01
2.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,3.216945989406813311e+01,0.000000000000000000e+00,4.793549209540317158e+00,2.492989247572521805e+01
1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,5.368484267594239157e+01,0.000000000000000000e+00,3.690868374138627228e+00,4.844546625961820041e+01
2.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,3.632643103762690373e+01,0.000000000000000000e+00,6.080603330787949901e+00,3.390512352467061419e+01
2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,3.799261577889897268e+01,1.000000000000000000e+00,7.743683183312242591e+00,3.091453312974379841e+01
3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.403423981815529586e+01,0.000000000000000000e+00,2.219046583720182930e+00,1.166032146127185243e+01
2.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.926066718305800407e+01,1.000000000000000000e+00,1.577355238040897056e+00,1.911388842487338380e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,3.328278906340601395e+01,0.000000000000000000e+00,7.346613089170228150e+00,2.837578556309731326e+01
1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.156343034148860482e+01,1.000000000000000000e+00,5.517148080929778153e+00,3.097838611451276236e+01
2.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,3.085606149681619925e+01,0.000000000000000000e+00,3.784895161714744827e+00,1.133828634281796610e+01
2.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,3.495130316755756184e+01,1.000000000000000000e+00,4.799446776982122742e+00,2.811322172013346687e+01
1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.866528469535969492e+01,0.000000000000000000e+00,6.092104288821830416e+00,4.896037936651100608e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,3.799972120149517707e+01,0.000000000000000000e+00,6.297739240292878904e+00,2.467141368995371664e+01
2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,3.723436793670212097e+01,0.000000000000000000e+00,7.399206356142234320e+00,1.859314010326221123e+01
1.000000000000000000e+00,1.900000000000000000e+01,6.000000000000000000e+00,5.985822935168157244e+01,1.000000000000000000e+00,3.701320916717170117e+00,4.871355244837909027e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.180006396472708730e+01,1.000000000000000000e+00,2.700581825145462744e+00,2.087388546759764196e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.209526790909530547e+01,0.000000000000000000e+00,5.297482000923814383e+00,4.807088080591781676e+01
2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.815649104384422685e+01,0.000000000000000000e+00,3.617959244596477664e+00,3.288059763134765490e+01
1.000000000000000000e+00,2.300000000000000000e+01,6.000000000000000000e+00,5.838338037155136817e+01,0.000000000000000000e+00,4.959488404617334645e+00,5.312841250720263275e+01
3.000000000000000000e+00,2.100000000000000000e+01,6.000000000000000000e+00,2.604597291277893234e+01,0.000000000000000000e+00,3.649893488419626575e+00,2.344680974580538901e+01
2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.846248834126436833e+01,0.000000000000000000e+00,1.647468400086308682e+00,3.183461051277971521e+01
2.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00,3.565743601597203849e+01,0.000000000000000000e+00,4.020700637442187642e+00,1.053966093589060193e+01
3.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,2.061980683160333072e+01,1.000000000000000000e+00,5.681883664557745739e+00,1.133151837165728359e+01
2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.720499699629935719e+01,0.000000000000000000e+00,6.494628557507374111e+00,3.726892171583385505e+01
1.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,5.367444673149707057e+01,0.000000000000000000e+00,4.199947075974101551e+00,2.322329634449343772e+01
2.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,3.531585064232491078e+01,0.000000000000000000e+00,1.739284176578006935e+00,2.647850619116595183e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,3.385465930207350027e+01,0.000000000000000000e+00,3.610157822370736902e+00,1.350706983600070643e+01
2.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,3.579989783738825082e+01,0.000000000000000000e+00,6.397204466312737203e+00,7.023191092875186392e+00
2.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,3.872620057689450590e+01,0.000000000000000000e+00,3.596444529628046283e+00,3.335133124031059992e+01
1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,5.395165230058807992e+01,0.000000000000000000e+00,5.723980952031667790e+00,4.665037261634434884e+01
2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,3.349584887182052739e+01,1.000000000000000000e+00,4.304102612585673171e+00,6.774319141064689020e+00
2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,3.468159182488275860e+01,1.000000000000000000e+00,2.309173438320475391e+00,1.976464494471648337e+01
2.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,3.146306016856861731e+01,0.000000000000000000e+00,6.471128810173056856e+00,1.318148031747657001e+01
2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.699236145040369195e+01,0.000000000000000000e+00,1.131600905530152801e+00,3.200342537301943935e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,3.534955671071239891e+01,0.000000000000000000e+00,4.436677120663629736e+00,2.823418218655145040e+01
3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.189383361766835634e+01,0.000000000000000000e+00,2.066682756825537037e+00,1.354864049238794088e+01
2.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00,3.598595783722345942e+01,0.000000000000000000e+00,1.002992214060317355e+00,3.393445836137816940e+01
1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,5.057814422494426054e+01,0.000000000000000000e+00,4.272004528124366374e+00,5.216243974710856435e+01
1.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,5.920195734644107688e+01,0.000000000000000000e+00,4.246716169511927319e+00,4.326042350718798701e+01
1.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,5.344105478461436576e+01,1.000000000000000000e+00,5.801756762567906733e+00,4.113780770568708789e+01
1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.387572909310066649e+01,0.000000000000000000e+00,6.085630197889286386e+00,5.306896687797886614e+01
1.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,5.759511181595979679e+01,0.000000000000000000e+00,5.958436165196725476e+00,2.575649687306133728e+01
1.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,5.683370025491594646e+01,1.000000000000000000e+00,3.571690496875662646e+00,3.845683061666714764e+01
2.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,4.099658838005281325e+01,0.000000000000000000e+00,5.237673404199219007e+00,2.825219774352884983e+01
1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,5.210448068558554979e+01,0.000000000000000000e+00,4.827089319829702241e+00,4.899932755016661190e+01
3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.918705377300166504e+01,0.000000000000000000e+00,3.661713170876896850e+00,1.128805531721490496e+01
1.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,5.141239187613082606e+01,1.000000000000000000e+00,4.979095206394949180e+00,1.534254435826178486e+01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.540056752476608182e+01,0.000000000000000000e+00,7.604359075296969195e+00,3.701864498903213985e+01
2.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.418826171312145590e+01,1.000000000000000000e+00,1.946703077610330013e+00,2.259308520552132649e+01
3.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,1.991410462806246429e+01,0.000000000000000000e+00,7.293290718391447491e+00,1.510722847553665993e+01
1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.480298122681094952e+01,0.000000000000000000e+00,9.009163548739878014e-01,5.278621642977363138e+01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.190357370012946703e+01,0.000000000000000000e+00,2.812919096762454885e+00,2.490337661844880657e+01
3.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,2.663786329621877513e+01,0.000000000000000000e+00,2.661089364586461947e+00,2.010431974096186281e+01
3.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,1.990230407278670555e+01,0.000000000000000000e+00,5.197738309106792798e+00,1.619467702204245185e+01
3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.028656597887767887e+01,0.000000000000000000e+00,1.484187138329677413e+00,1.709838196350177952e+01
2.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,2.783929987622912705e+01,0.000000000000000000e+00,7.117607088798153292e+00,1.455131132540026506e+01
1.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,5.006345790215632974e+01,0.000000000000000000e+00,6.714135563487809932e+00,4.332181117299308681e+01
2.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,3.323587626155224939e+01,1.000000000000000000e+00,5.390493647639583052e+00,2.055715553319883071e+01
3.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,2.108351405720007321e+01,0.000000000000000000e+00,3.938103738441482982e+00,1.663048875295717011e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,3.715814311511918078e+01,1.000000000000000000e+00,7.497170316065587592e+00,2.534043017241081230e+01
2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,3.051318746617784683e+01,0.000000000000000000e+00,6.730599160404169723e+00,2.492780575682982658e+01
2.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,3.635651224187413533e+01,0.000000000000000000e+00,4.244863610609336035e+00,3.010331823855762323e+01
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.387255975741226166e+01,0.000000000000000000e+00,5.764050158407334479e+00,2.092386473669973412e+01
1.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,5.703083837315680427e+01,0.000000000000000000e+00,4.751974641347634254e+00,5.112710222267929083e+01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.810697934188007707e+01,0.000000000000000000e+00,4.909566787911984420e+00,2.601931174231049226e+01
2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.151423971338434882e+01,0.000000000000000000e+00,2.982320520781034379e+00,2.284256086349467196e+01
2.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,3.662369346203239928e+01,0.000000000000000000e+00,3.965634534686725665e+00,1.500630108516419448e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.029548270371813601e+01,1.000000000000000000e+00,1.085910730923081546e+00,3.769895945752927702e+01
1.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,5.920080944653937394e+01,0.000000000000000000e+00,3.180115187484443773e+00,5.427177908301064235e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,4.067586713540791266e+01,0.000000000000000000e+00,5.718713865216139780e+00,3.778079164396559975e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,3.572300949297738271e+01,0.000000000000000000e+00,7.649120228796396859e+00,3.597776918765953980e+01
2.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,3.322444193930553524e+01,0.000000000000000000e+00,7.722980845722652532e+00,3.262012357288151776e+01
1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,4.740878473421402362e+01,0.000000000000000000e+00,4.667921518436687123e+00,2.061047198460349961e+01
2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.127178635037152432e+01,0.000000000000000000e+00,5.049666888571865186e+00,2.572429588175253201e+01
2.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00,3.342379707578675152e+01,0.000000000000000000e+00,1.892908891257256254e+00,1.871758671539300423e+01
1.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,5.396465457721133419e+01,0.000000000000000000e+00,5.714810810701480115e+00,5.587691360035840660e+01
2.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,3.262474052848828876e+01,0.000000000000000000e+00,1.029940945057896684e+00,2.530101344671015795e+01
1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,5.601871278040815127e+01,0.000000000000000000e+00,2.635142643495834047e+00,5.245565228618277587e+01
1.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,5.558442969393287569e+01,0.000000000000000000e+00,5.512725104640816554e+00,5.133198125209030138e+01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.212285872902865691e+01,0.000000000000000000e+00,2.827325986576169736e+00,1.845854015958072125e+01
2.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00,3.735588082110514563e+01,0.000000000000000000e+00,8.738515558584074583e-01,3.425042013880707259e+01
3.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,2.059109353519300356e+01,0.000000000000000000e+00,6.739028070132228265e+00,1.227119252755781886e+01
2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,3.828796836873609521e+01,0.000000000000000000e+00,2.827475053509223013e+00,1.778018844889062677e+01
